lo,la,examin_dt,specs_kr_nm,bhgdm,vtdgr_cd
130.863703,37.497778,"2012-06-24",너도밤나무,11.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,37.4,AL
130.863703,37.497778,"2012-06-24",너도밤나무,39.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,31.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,25.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,36.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.5,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.4,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,8.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,29.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,34.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,28.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,35.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,19.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.9,AB
130.863703,37.497778,"2012-06-24",너도밤나무,4.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.8,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,3.8,AL
130.863703,37.497778,"2012-06-24",솔송나무,4.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,33.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,30.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,27.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,20.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,30.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,23.9,AL
130.863703,37.497778,"2012-06-24",너도밤나무,25.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,24.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,32.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,18.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,17.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.1,AS
130.863703,37.497778,"2012-06-24",솔송나무,7.3,AS
130.863703,37.497778,"2012-06-24",음나무,33.9,AS
130.863703,37.497778,"2012-06-24",솔송나무,5.9,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,20.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,23.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,24.5,AL
130.863703,37.497778,"2012-06-24",너도밤나무,22.8,AL
130.863703,37.497778,"2012-06-24",솔송나무,30.7,AS
130.863703,37.497778,"2012-06-24",쪽동백나무,11.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,17.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,18.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,15.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.7,AS
130.863703,37.497778,"2012-06-24",솔송나무,29.3,AS
130.863703,37.497778,"2012-06-24",마가목,4.5,AS
130.863703,37.497778,"2012-06-24",마가목,3.0,AL
130.863703,37.497778,"2012-06-24",솔송나무,24.3,AS
130.863703,37.497778,"2012-06-24",마가목,3.3,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,8.8,AS
130.863703,37.497778,"2012-06-24",두메오리나무,21.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,36.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.9,AB
130.863703,37.497778,"2012-06-24",너도밤나무,5.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,24.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,19.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,28.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,40.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,25.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,14.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.9,AS
130.863703,37.497778,"2012-06-24",마가목,27.7,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,33.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.9,AL
130.863703,37.497778,"2012-06-24",너도밤나무,25.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,34.5,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.3,AS
130.863703,37.497778,"2012-06-24",섬벚나무,20.0,AL
130.863703,37.497778,"2012-06-24",섬벚나무,24.0,AS
130.863703,37.497778,"2012-06-24",주목,3.7,AS
130.863703,37.497778,"2012-06-24",마가목,27.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,19.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,22.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AB
130.863703,37.497778,"2012-06-24",너도밤나무,13.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,21.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.3,AB
130.863703,37.497778,"2012-06-24",너도밤나무,4.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,18.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,21.9,AL
130.863703,37.497778,"2012-06-24",너도밤나무,16.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-24",솔송나무,6.9,AL
130.863703,37.497778,"2012-06-24",너도밤나무,9.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,35.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,32.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.9,AS
130.863703,37.497778,"2012-06-24",마가목,9.0,AS
130.863703,37.497778,"2012-06-24",마가목,17.9,AS
130.863703,37.497778,"2012-06-24",솔송나무,4.4,AL
130.863703,37.497778,"2012-06-24",너도밤나무,10.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,32.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,52.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.5,AL
130.863703,37.497778,"2012-06-24",너도밤나무,11.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,27.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,22.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,26.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,23.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,13.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,17.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,31.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,25.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,8.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,29.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,31.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,35.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,8.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.5,AS
130.863703,37.497778,"2012-06-24",마가목,23.7,AL
130.863703,37.497778,"2012-06-24",마가목,29.2,AL
130.863703,37.497778,"2012-06-24",주목,5.0,AL
130.863703,37.497778,"2012-06-24",주목,4.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.9,AL
130.863703,37.497778,"2012-06-24",층층나무,27.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,30.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,22.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,28.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,15.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.8,AB
130.863703,37.497778,"2012-06-24",너도밤나무,4.9,AB
130.863703,37.497778,"2012-06-24",너도밤나무,11.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,36.7,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,31.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,21.1,AS
130.863703,37.497778,"2012-06-24",섬벚나무,16.2,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,8.9,AL
130.863703,37.497778,"2012-06-24",고로쇠나무,5.0,AL
130.863703,37.497778,"2012-06-24",고로쇠나무,5.8,AL
130.863703,37.497778,"2012-06-24",황벽나무,48.2,AS
130.863703,37.497778,"2012-06-24",층층나무,38.3,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,6.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.1,AS
130.863703,37.497778,"2012-06-24",마가목,15.1,AS
130.863703,37.497778,"2012-06-24",마가목,22.2,AS
130.863703,37.497778,"2012-06-24",마가목,3.6,AB
130.863703,37.497778,"2012-06-24",마가목,2.8,AL
130.863703,37.497778,"2012-06-24",마가목,3.8,AL
130.863703,37.497778,"2012-06-24",마가목,19.5,AS
130.863703,37.497778,"2012-06-24",풍게나무,5.8,AL
130.863703,37.497778,"2012-06-24",마가목,22.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,20.7,AL
130.863703,37.497778,"2012-06-24",너도밤나무,8.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,38.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.3,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,43.5,AS
130.863703,37.497778,"2012-06-24",풍게나무,9.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,27.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,22.1,AS
130.863703,37.497778,"2012-06-24",황벽나무,55.1,AS
130.863703,37.497778,"2012-06-24",섬피나무,3.9,AL
130.863703,37.497778,"2012-06-24",고로쇠나무,27.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,35.9,AS
130.863703,37.497778,"2012-06-24",풍게나무,22.5,AS
130.863703,37.497778,"2012-06-24",마가목,2.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,2.6,AL
130.863703,37.497778,"2012-06-24",섬벚나무,13.4,AL
130.863703,37.497778,"2012-06-24",섬벚나무,2.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.6,AB
130.863703,37.497778,"2012-06-24",너도밤나무,25.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,8.0,AB
130.863703,37.497778,"2012-06-24",너도밤나무,31.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,43.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.1,AS
130.863703,37.497778,"2012-06-24",마가목,17.7,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.3,AB
130.863703,37.497778,"2012-06-24",너도밤나무,5.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,18.2,AS
130.863703,37.497778,"2012-06-24",섬벚나무,17.7,AS
130.863703,37.497778,"2012-06-24",섬피나무,18.7,AL
130.863703,37.497778,"2012-06-24",섬피나무,27.4,AL
130.863703,37.497778,"2012-06-24",섬피나무,11.7,AL
130.863703,37.497778,"2012-06-24",섬피나무,17.4,AL
130.863703,37.497778,"2012-06-24",고로쇠나무,37.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,22.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,2.8,AL
130.863703,37.497778,"2012-06-24",섬피나무,22.9,AS
130.863703,37.497778,"2012-06-24",섬피나무,29.8,AL
130.863703,37.497778,"2012-06-24",섬벚나무,24.0,AL
130.863703,37.497778,"2012-06-24",섬피나무,18.2,AL
130.863703,37.497778,"2012-06-24",섬피나무,2.7,AL
130.863703,37.497778,"2012-06-24",섬피나무,4.0,AL
130.863703,37.497778,"2012-06-24",풍게나무,18.0,AS
130.863703,37.497778,"2012-06-24",황벽나무,30.5,AS
130.863703,37.497778,"2012-06-24",마가목,14.9,AL
130.863703,37.497778,"2012-06-24",마가목,3.2,AL
130.863703,37.497778,"2012-06-24",난티나무,30.0,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,3.9,AL
130.863703,37.497778,"2012-06-24",솔송나무,5.5,AL
130.863703,37.497778,"2012-06-24",솔송나무,6.2,AB
130.863703,37.497778,"2012-06-24",너도밤나무,6.9,AB
130.863703,37.497778,"2012-06-24",너도밤나무,22.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,12.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,37.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,35.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,6.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AS
130.863703,37.497778,"2012-06-24",솔송나무,4.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,6.0,AS
130.863703,37.497778,"2012-06-24",마가목,5.9,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,18.7,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,15.8,AS
130.863703,37.497778,"2012-06-24",마가목,3.5,AL
130.863703,37.497778,"2012-06-24",솔송나무,4.2,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,15.6,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,15.8,AS
130.863703,37.497778,"2012-06-24",솔송나무,9.1,AS
130.863703,37.497778,"2012-06-24",마가목,3.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,24.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,32.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.5,AS
130.863703,37.497778,"2012-06-24",마가목,3.7,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,41.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,16.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,34.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,27.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AL
130.863703,37.497778,"2012-06-24",너도밤나무,31.1,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,10.1,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,15.2,AL
130.863703,37.497778,"2012-06-24",솔송나무,5.4,AF
130.863703,37.497778,"2012-06-24",솔송나무,9.7,AS
130.863703,37.497778,"2012-06-24",솔송나무,7.4,AS
130.863703,37.497778,"2012-06-24",솔송나무,7.2,AB
130.863703,37.497778,"2012-06-24",솔송나무,8.6,AS
130.863703,37.497778,"2012-06-24",솔송나무,6.9,AS
130.863703,37.497778,"2012-06-24",솔송나무,10.8,AS
130.863703,37.497778,"2012-06-24",쪽동백나무,13.5,AL
130.863703,37.497778,"2012-06-24",쪽동백나무,6.7,AS
130.863703,37.497778,"2012-06-24",음나무,36.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,25.7,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,27.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,19.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,32.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.1,AS
130.863703,37.497778,"2012-06-24",섬벚나무,10.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,8.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,10.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,16.3,AB
130.863703,37.497778,"2012-06-24",너도밤나무,5.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,43.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,32.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,37.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.5,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,25.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AS
130.863703,37.497778,"2012-06-24",섬벚나무,22.0,AL
130.863703,37.497778,"2012-06-24",고로쇠나무,17.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.7,AS
130.863703,37.497778,"2012-06-24",섬벚나무,18.7,AS
130.863703,37.497778,"2012-06-24",솔송나무,10.0,AS
130.863703,37.497778,"2012-06-24",섬피나무,7.8,AL
130.863703,37.497778,"2012-06-24",고로쇠나무,20.0,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,5.1,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,2.6,AS
130.863703,37.497778,"2012-06-24",솔송나무,5.4,AS
130.863703,37.497778,"2012-06-24",솔송나무,5.9,AS
130.863703,37.497778,"2012-06-24",솔송나무,4.5,AS
130.863703,37.497778,"2012-06-24",섬벚나무,12.0,AS
130.863703,37.497778,"2012-06-24",마가목,9.6,AS
130.863703,37.497778,"2012-06-24",마가목,3.5,AL
130.863703,37.497778,"2012-06-24",솔송나무,7.4,AS
130.863703,37.497778,"2012-06-24",솔송나무,3.5,AS
130.863703,37.497778,"2012-06-24",솔송나무,3.5,AS
130.863703,37.497778,"2012-06-24",주목,5.9,AS
130.863703,37.497778,"2012-06-24",섬피나무,8.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,9.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,8.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,31.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-24",솔송나무,4.1,AL
130.863703,37.497778,"2012-06-24",솔송나무,5.4,AS
130.863703,37.497778,"2012-06-24",솔송나무,5.5,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,18.9,AS
130.863703,37.497778,"2012-06-24",솔송나무,3.5,AS
130.863703,37.497778,"2012-06-24",마가목,18.4,AS
130.863703,37.497778,"2012-06-24",마가목,17.0,AS
130.863703,37.497778,"2012-06-24",마가목,3.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.1,AL
130.863703,37.497778,"2012-06-24",솔송나무,9.8,AS
130.863703,37.497778,"2012-06-24",섬벚나무,31.6,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,4.4,AL
130.863703,37.497778,"2012-06-24",솔송나무,2.5,AS
130.863703,37.497778,"2012-06-24",층층나무,39.8,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,25.5,AL
130.863703,37.497778,"2012-06-24",황벽나무,50.9,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,12.6,AF
130.863703,37.497778,"2012-06-24",황벽나무,41.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,9.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,29.5,AS
130.863703,37.497778,"2012-06-24",마가목,28.3,AL
130.863703,37.497778,"2012-06-24",마가목,24.6,AL
130.863703,37.497778,"2012-06-24",섬벚나무,25.4,AL
130.863703,37.497778,"2012-06-24",고로쇠나무,26.4,AL
130.863703,37.497778,"2012-06-24",너도밤나무,12.5,AL
130.863703,37.497778,"2012-06-24",너도밤나무,15.9,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.9,AL
130.863703,37.497778,"2012-06-24",층층나무,30.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,15.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AL
130.863703,37.497778,"2012-06-24",황벽나무,29.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,7.4,AL
130.863703,37.497778,"2012-06-24",층층나무,43.0,AS
130.863703,37.497778,"2012-06-24",섬벚나무,22.8,AS
130.863703,37.497778,"2012-06-24",섬벚나무,29.4,AL
130.863703,37.497778,"2012-06-24",섬벚나무,38.4,AL
130.863703,37.497778,"2012-06-24",고로쇠나무,34.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,22.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,6.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.9,AL
130.863703,37.497778,"2012-06-24",너도밤나무,32.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,40.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,29.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AL
130.863703,37.497778,"2012-06-25",너도밤나무,47.2,미조사
130.863703,37.497778,"2012-06-25",너도밤나무,4.1,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.9,AS
130.863703,37.497778,"2012-06-25",너도밤나무,4.9,AL
130.863703,37.497778,"2012-06-25",너도밤나무,3.3,AL
130.863703,37.497778,"2012-06-25",너도밤나무,7.1,AS
130.863703,37.497778,"2012-06-25",너도밤나무,6.5,AS
130.863703,37.497778,"2012-06-25",고로쇠나무,24.6,AS
130.863703,37.497778,"2012-06-25",너도밤나무,5.4,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,10.4,AL
130.863703,37.497778,"2012-06-25",황벽나무,68.4,AS
130.863703,37.497778,"2012-06-25",풍게나무,19.9,AS
130.863703,37.497778,"2012-06-25",풍게나무,7.4,AL
130.863703,37.497778,"2012-06-25",풍게나무,23.5,AS
130.863703,37.497778,"2012-06-25",풍게나무,3.5,AS
130.863703,37.497778,"2012-06-25",고로쇠나무,4.9,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,4.3,AL
130.863703,37.497778,"2012-06-25",고로쇠나무,4.8,AL
130.863703,37.497778,"2012-06-25",풍게나무,14.8,AL
